routerSerial,ri,action,movement,fall,battery,count,label,routerTime,loc_label
B8-27-EB-DB-FE-98,-77,3,0,0,0,231,9,1595327863067,Dining
B8-27-EB-6A-B8-0B,-71,3,0,0,0,232,9,1595327863316,Dining
B8-27-EB-DB-FE-98,-72,3,0,0,0,233,9,1595327863786,Dining
B8-27-EB-C0-BC-B1,-94,3,0,0,0,231,9,1595327863857,Dining
B8-27-EB-6A-B8-0B,-70,3,1,0,0,234,9,1595327864336,Dining
B8-27-EB-D5-33-8B,-99,3,1,0,0,234,9,1595327864795,Dining
B8-27-EB-DB-FE-98,-69,3,0,0,0,238,9,1595327866461,Dining
B8-27-EB-6A-B8-0B,-79,3,1,0,0,239,9,1595327866555,Dining
B8-27-EB-DB-FE-98,-68,3,0,0,0,240,9,1595327867023,Dining
B8-27-EB-F2-6B-8A,-96,3,0,0,0,241,9,1595327867501,Dining
B8-27-EB-6A-B8-0B,-69,3,0,0,0,241,9,1595327867573,Dining
B8-27-EB-D5-33-8B,-80,3,0,0,0,241,9,1595327868170,Dining
B8-27-EB-C0-BC-B1,-95,3,0,0,0,238,9,1595327867223,Dining
B8-27-EB-D5-33-8B,-79,3,0,0,0,243,9,1595327868722,Dining
B8-27-EB-DB-FE-98,-87,3,0,0,0,243,9,1595327869259,Dining
B8-27-EB-DB-FE-98,-90,3,1,0,0,245,9,1595327869917,Dining
B8-27-EB-C0-BC-B1,-96,3,1,0,0,245,9,1595327870091,Dining
B8-27-EB-C0-BC-B1,-88,3,0,0,0,249,9,1595327871341,Dining
B8-27-EB-6A-B8-0B,-83,3,1,0,0,244,9,1595327870080,Dining
B8-27-EB-D5-33-8B,-94,3,0,0,0,248,9,1595327870864,Dining
B8-27-EB-F2-6B-8A,-99,3,0,0,0,248,9,1595327871063,Dining
B8-27-EB-6A-B8-0B,-86,3,0,0,0,248,9,1595327871077,Dining
B8-27-EB-DB-FE-98,-70,3,0,0,0,248,9,1595327871522,Dining
B8-27-EB-DB-FE-98,-87,3,1,0,0,250,9,1595327871939,Dining
B8-27-EB-F2-6B-8A,-84,3,1,0,0,250,9,1595327871979,Dining
B8-27-EB-6A-B8-0B,-66,3,1,0,0,251,9,1595327872576,Dining
B8-27-EB-DB-FE-98,-86,3,1,0,0,250,9,1595327872555,Dining
B8-27-EB-6A-B8-0B,-80,3,0,0,0,253,9,1595327873273,Dining
B8-27-EB-DB-FE-98,-89,3,0,0,0,252,9,1595327873386,Dining
B8-27-EB-DB-FE-98,-89,3,0,0,0,254,9,1595327873868,Dining
B8-27-EB-6A-B8-0B,-67,3,0,0,0,0,9,1595327874778,Dining
B8-27-EB-C0-BC-B1,-89,3,0,0,0,255,9,1595327875067,Dining
B8-27-EB-D5-33-8B,-77,3,6,0,0,3,9,1595327876402,Dining
B8-27-EB-6A-B8-0B,-79,3,1,0,0,2,9,1595327876517,Dining
B8-27-EB-DB-FE-98,-91,3,0,0,0,1,9,1595327876611,Dining
B8-27-EB-D5-33-8B,-88,3,14,0,0,5,9,1595327877129,Dining
B8-27-EB-C0-BC-B1,-89,3,6,0,0,3,9,1595327877073,Dining
B8-27-EB-DB-FE-98,-71,3,14,0,0,5,9,1595327877206,Dining
B8-27-EB-C0-BC-B1,-85,4,19,0,0,6,9,1595327877765,Dining
B8-27-EB-DB-FE-98,-69,3,11,0,0,8,9,1595327879369,Dining
B8-27-EB-6A-B8-0B,-98,4,24,0,0,9,9,1595327879580,Dining
B8-27-EB-DB-FE-98,-83,3,15,0,0,11,9,1595327879965,Dining
B8-27-EB-6A-B8-0B,-85,3,15,0,0,11,9,1595327880209,Dining
B8-27-EB-DB-FE-98,-68,4,7,0,0,12,9,1595327880480,Dining
B8-27-EB-D5-33-8B,-92,3,3,0,0,13,9,1595327881135,Dining
B8-27-EB-C0-BC-B1,-91,3,3,0,0,13,9,1595327881626,Dining
B8-27-EB-C0-BC-B1,-92,3,1,0,0,15,9,1595327882079,Dining
